Open time,Open,High,Low,Close,Volume
2025-06-12 00:00:00.000000 UTC,303.6900000000,309.3500000000,288.8000000000,293.8540000000,32.9014502690
2025-06-13 00:00:00.000000 UTC,293.9495000000,294.2050000000,262.8000000000,291.3750000000,32.3431499520
2025-06-14 00:00:00.000000 UTC,290.9900000000,290.9900000000,268.3250000000,275.4500000000,1.5284471700
2025-06-15 00:00:00.000000 UTC,275.3710000000,278.9900000000,266.5290000000,274.8055000000,5.5175229580
2025-06-16 00:00:00.000000 UTC,274.8475000000,293.9050000000,271.8995000000,274.9075000000,10.4675118320
2025-06-17 00:00:00.000000 UTC,275.0000000000,283.8230000000,262.2600000000,266.7705000000,34.3681920620
2025-06-18 00:00:00.000000 UTC,266.7545000000,270.0510000000,255.2705000000,258.9650000000,15.3682941730
2025-06-19 00:00:00.000000 UTC,259.2000000000,266.5000000000,248.9615000000,255.5590000000,9.4661202730
2025-06-20 00:00:00.000000 UTC,255.8465000000,264.5550000000,242.0785000000,247.2285000000,25.7428569240
2025-06-21 00:00:00.000000 UTC,247.0515000000,250.0335000000,227.0000000000,234.6800000000,3.6144702920
2025-06-22 00:00:00.000000 UTC,234.9000000000,239.0600000000,213.0960000000,227.7700000000,27.1344460950
2025-06-23 00:00:00.000000 UTC,227.8000000000,258.4500000000,221.7645000000,257.3145000000,4.3398647570
2025-06-24 00:00:00.000000 UTC,257.3300000000,269.5725000000,253.2600000000,264.0550000000,17.5997666210
2025-06-25 00:00:00.000000 UTC,264.3700000000,271.1815000000,254.4800000000,256.1895000000,3.8643473630
2025-06-26 00:00:00.000000 UTC,255.9500000000,265.6355000000,249.3850000000,250.2485000000,0.3466141240
2025-06-27 00:00:00.000000 UTC,250.2600000000,266.4190000000,248.8000000000,259.2700000000,34.5953263200
2025-06-28 00:00:00.000000 UTC,259.6100000000,261.8923000000,253.3000000000,260.1000000000,36.5048511370
2025-06-29 00:00:00.000000 UTC,260.1050000000,280.7115000000,256.3260000000,278.6105000000,14.1286165510
2025-06-30 00:00:00.000000 UTC,278.8560000000,284.8745000000,263.8962093595,274.6750000000,53.3887459330
