Open time,Open,High,Low,Close,Volume
2023-01-23 00:00:00.000000 UTC,24.2500000000,24.9893000000,23.7597000000,24.3181000000,349868.9056347970
2023-01-24 00:00:00.000000 UTC,24.3200000000,25.2220000000,22.3118000000,22.7830000000,436127.0442956340
2023-01-25 00:00:00.000000 UTC,22.7818000000,25.4190000000,22.2767000000,24.4662000000,392914.7708786620
2023-01-26 00:00:00.000000 UTC,24.5361000000,25.2123000000,23.7828000000,24.3613000000,263330.1824269460
2023-01-27 00:00:00.000000 UTC,24.3472000000,24.9491000000,23.3519000000,24.4373000000,273618.0672378600
2023-01-28 00:00:00.000000 UTC,24.4325000000,25.1600000000,23.7696000000,24.0189000000,153886.4859831290
2023-01-29 00:00:00.000000 UTC,24.0068000000,26.7596000000,23.7500000000,26.0976000000,417969.5790372300
2023-01-30 00:00:00.000000 UTC,26.0766000000,26.3000000000,23.3767000000,23.9921000000,315073.2909542040
2023-01-31 00:00:00.000000 UTC,23.9893000000,24.4725000000,23.5000000000,23.9287000000,211000.4047281750
2023-02-01 00:00:00.000000 UTC,23.9264000000,25.2070000000,22.5501000000,25.0103000000,337481.8352194230
2023-02-02 00:00:00.000000 UTC,25.0292000000,26.1355000000,23.7175000000,24.3179000000,468843.2371693850
2023-02-03 00:00:00.000000 UTC,24.3055000000,25.1016000000,24.0231000000,24.6865000000,233048.5823995710
2023-02-04 00:00:00.000000 UTC,24.6900000000,24.9423000000,24.2209000000,24.3505000000,119162.4753688460
2023-02-05 00:00:00.000000 UTC,24.3312000000,24.4568000000,23.1000000000,23.4830000000,165272.9407626730
2023-02-06 00:00:00.000000 UTC,23.4799000000,23.7600000000,22.5378000000,22.6880000000,103257.7934477530
2023-02-07 00:00:00.000000 UTC,22.6709000000,23.9547000000,22.5621000000,23.8584000000,207472.6642739120
2023-02-08 00:00:00.000000 UTC,23.8271000000,24.9775000000,22.8190000000,23.2128000000,177193.6889633270
2023-02-09 00:00:00.000000 UTC,23.2109000000,24.0325000000,20.0030000000,20.4829000000,364777.7189539590
2023-02-10 00:00:00.000000 UTC,20.4698000000,21.2126000000,19.6811000000,20.1260000000,275139.9627737070
2023-02-11 00:00:00.000000 UTC,20.1098000000,20.9119000000,20.1034000000,20.8253000000,73678.9746568390
2023-02-12 00:00:00.000000 UTC,20.8248000000,22.5002000000,20.6200000000,21.5029000000,163327.4497999140
2023-02-13 00:00:00.000000 UTC,21.5064000000,21.6065000000,19.7558000000,20.7869000000,279009.6608936450
2023-02-14 00:00:00.000000 UTC,20.7921000000,22.3797000000,20.6760000000,21.8478000000,379148.6688967630
2023-02-15 00:00:00.000000 UTC,21.8472000000,23.9784000000,21.4501000000,23.8807000000,336421.3865696840
2023-02-16 00:00:00.000000 UTC,23.8836000000,24.1436000000,22.1843000000,22.2205000000,280681.4695246540
2023-02-17 00:00:00.000000 UTC,22.2193000000,23.5515000000,22.0210000000,23.1369000000,173142.1077083690
2023-02-18 00:00:00.000000 UTC,23.1531000000,23.9174000000,22.9277000000,23.4780000000,92811.9201808150
2023-02-19 00:00:00.000000 UTC,23.4508000000,25.5998000000,23.2087000000,24.8081000000,258700.5939815310
2023-02-20 00:00:00.000000 UTC,24.8980000000,27.0970000000,24.0985000000,26.2596000000,387437.6955873050
2023-02-21 00:00:00.000000 UTC,26.2622000000,26.5932000000,24.4899000000,24.9830000000,308841.5950810030
2023-02-22 00:00:00.000000 UTC,24.9820000000,25.2106000000,23.2363000000,24.1702000000,298121.8425515820
2023-02-23 00:00:00.000000 UTC,24.1689000000,24.6860000000,23.5968000000,23.9160000000,174099.0421953630
2023-02-24 00:00:00.000000 UTC,23.8900000000,24.1167000000,22.5000000000,23.0775000000,176627.6662175510
2023-02-25 00:00:00.000000 UTC,23.0632000000,23.3255000000,21.5006000000,22.4604000000,148448.5413125630
2023-02-26 00:00:00.000000 UTC,22.4405000000,23.6282000000,22.2490414500,23.4302000000,100490.9692579510
2023-02-27 00:00:00.000000 UTC,23.3906000000,23.4781000000,22.4230000000,22.7852000000,127120.2209603440
2023-02-28 00:00:00.000000 UTC,22.7903000000,23.7000000000,22.0402000000,22.1044000000,117356.5182837650
2023-03-01 00:00:00.000000 UTC,22.1406000000,22.9928000000,21.9950000000,22.5129000000,136662.1085138800
